id_type,id,note,active
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-4-223,Consolidation - AsiaPac,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-4-224,Consolidation - North America,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-4-225,Consolidation - EMEA,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-10-226,Growth/Share Category,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-10-227,Sustaining,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-10-228,Growing,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-10-229,Emerging,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-10-230,Declining,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-4-231,Europe,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-4-232,Middle East and Africa,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-4-233,External Pay Entity - EMEA,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-234,Consolidation - Canada,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-235,Business Services Group,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-236,Warbucks Consolidated,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-237,Consolidation - Nordic,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-238,Consolidation - Western Europe,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-239,Consolidation - France,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-240,HR Services,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-241,Accounting Operations,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-242,Spectre Europe,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-243,Spectre Consol,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-244,Acquisitions,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-245,Product Acquisitions,true
Custom_Organization_Reference_ID,Services_acquisition,Services Acquisitions,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-247,Green Planet Solutions,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-248,Innovative Solutions,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-249,Global Consulting Services,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-250,Modern Technology Services,true
Custom_Organization_Reference_ID,CUSTOM_ORGANIZATION-16-251,Consolidation - Benelux,true
