id_type,id,note,active
Job_Profile_ID,38920,Delivery Operations Assistant,true
Job_Profile_ID,34930,Dispatcher,true
Job_Profile_ID,45600,Resource Manager,true
Job_Profile_ID,45800,Practice Manager,true
Job_Profile_ID,45900,Consultant Manager,true
Job_Profile_ID,35125,Collection Manager,true
Job_Profile_ID,35126,Collection Specialist,true
Job_Profile_ID,39026,"Director, Technical Operations",true
Job_Profile_ID,37500,Senior Call Center Operator,true
Job_Profile_ID,26100,Chief Data Officer,true
Job_Profile_ID,37501,Call Center Operator,true
Job_Profile_ID,37502,Associate Call Center Operator,true
Job_Profile_ID,37520,Call Center Manager,true
Job_Profile_ID,35145,Intern,true
Job_Profile_ID,35190,Marketing Specialist,true
Job_Profile_ID,37300,Training Specialist,true
Job_Profile_ID,37845,Chief Technology Officer,true
Job_Profile_ID,31852,Chief Marketing Officer,true
Job_Profile_ID,79485,Chief of Staff,true
Job_Profile_ID,35757,General Manager,true
Job_Profile_ID,35001,Assistant Controller,true
Job_Profile_ID,22000,"Vice President, Human Resources",true
Job_Profile_ID,35002,EMEA Assistant Controller,true
Job_Profile_ID,35003,EMEA Controller,true
Job_Profile_ID,37601,Administrative Coordinator,true
Job_Profile_ID,35755,"Vice President, Support Operations",true
Job_Profile_ID,39400,Data Scientist,true
Job_Profile_ID,39405,Senior Data Scientist,true
Job_Profile_ID,33205,Facilities Manager,true
Job_Profile_ID,37602,Apprentice Office Management,true
Job_Profile_ID,37603,Learning Program Manager,true
